Time (days),Normalized flux
-17.06629999999859,0.0364813479691854
-15.956350000000384,0.0737271115658309
-15.954899999996996,0.0776297330576033
-15.937099999995551,0.0773178599780027
-14.936679999998889,0.127927949180879
-14.021959999998217,0.1832994488388139
-13.026519999999437,0.2518146670675787
-13.004589999996824,0.2580330219844012
-13.003629999999248,0.2551885187435648
-12.98287999999593,0.2625815617898238
-12.964639999998326,0.25745317576412
-12.963709999996354,0.2569446442500931
-12.935989999998128,0.2558654075990032
-11.986329999999723,0.3397811178118577
-11.952539999998407,0.3433120000253065
-11.935160000000906,0.3498406010635994
-10.0850999999966,0.5163016311845516
-10.003649999998744,0.5404271976842874
-9.979169999998703,0.5359860602420982
-9.956849999995027,0.5318216961502688
-9.93572000000131,0.5386973410777688
-9.934799999995448,0.5282857778239722
-9.067559999995863,0.6074541592709197
-9.02267999999458,0.6140535057739865
-9.004439999996976,0.620266035107941
-8.973180000000866,0.618477066789474
-8.963550000000396,0.6235006769305431
-8.93858999999793,0.6251392124444318
-8.047719999995024,0.7018906464787573
-8.024779999999737,0.681737828552866
-8.0034799999994,0.699930523520039
-7.950909999999567,0.710462820734422
-7.935639999996056,0.705752627899225
-7.103830000000016,0.7612358153708108
-7.0679999999993015,0.7663617509278532
-7.066159999994852,0.7684484128880177
-7.037859999996726,0.7873762754871427
-7.018209999994724,0.7808829437817701
-6.987450000000536,0.7667767251001095
-6.952529999995022,0.7787253724410617
-6.936999999998079,0.7757890604270103
-6.936089999995602,0.7838815167915283
0.0,1.0
0.0130600000047707,0.9995864107473884
1.9121700000032436,0.964796634111078
1.9367899999997464,0.9586512494255316
2.0467500000013388,0.965029241596984
2.9124599999995557,0.9424929017377156
2.940630000004603,0.93029730582801
2.959820000003674,0.9442292948352804
3.943010000002687,0.8966484771053143
4.934480000003532,0.8458223836204176
4.960790000004636,0.8567312901999536
8.008399999998801,0.7513621467216335
8.016860000003362,0.7481892773946325
8.017780000001949,0.7512256032327922
8.046030000004976,0.7452626583022697
10.002599999999802,0.6642021008805307
10.022069999999076,0.6576967019025474
10.93366000000242,0.6223860666046195
10.954230000003008,0.6302944010671584
10.978900000001886,0.6147173244875126
10.979820000000473,0.6176803156311558
13.913789999998698,0.5094772600447317
13.93815000000177,0.4905897951440015
13.939070000000356,0.4936092977886588
14.036110000000916,0.496076923061952
17.006000000001222,0.3842272666674595
17.006900000000314,0.3911506348951042
17.02100000000064,0.3917350277462528
17.984479999999166,0.3477171713409002
17.995950000004086,0.3511989116734137
18.02552000000287,0.3534383346308217
18.877410000000964,0.3216590177026441
19.02436999999918,0.3183378654728677
19.045960000003102,0.3178619585914668
21.99902000000293,0.2436817948608023
21.99992000000202,0.2524922873409993
22.02339999999822,0.2456071202812641
22.047490000004476,0.2436243544257237
23.04636000000028,0.2227005047515438
24.04725000000326,0.2059983192677498
24.84610000000248,0.1809469770658821
24.871060000004945,0.188641847800442
24.891609999998764,0.1820059218759263
24.89259000000311,0.1863372016347186
27.962950000001,0.139232813190872
27.96386000000348,0.136240909545573
27.983209999998508,0.138962672729509
28.007790000003297,0.1419935829112567
28.85627999999997,0.1251644729712193
28.87458000000333,0.1273340972981984
29.02118999999948,0.1248955498404597
29.857159999999567,0.1139104350031042
29.957679999999527,0.1120072244172747
29.97693000000436,0.1121929518869654
31.924140000002808,0.0975906406786301
31.9398199999996,0.0968773198341401
31.957080000000133,0.098871098632683
32.89151000000129,0.0909247498673223
32.921190000000934,0.092909168905409
32.93749000000389,0.0953346519257678
33.94398000000365,0.0861298120982634
33.95647000000463,0.083065011123838
33.95737999999983,0.0852613650320675
33.97207000000344,0.0855161210018949
34.900699999998324,0.0790229716320397
34.92177000000083,0.0799482139408806
34.937040000004345,0.0806154816310647
35.856800000001385,0.0741011980545702
35.97461000000476,0.0757792677067606
36.00413000000117,0.0739875999919161
36.8486400000038,0.0703914805021116
36.96158000000287,0.0697369341506443
36.962500000001455,0.0700992540746454
36.98421999999846,0.0714445292220988
37.943670000000566,0.0691645670587161
37.958520000000135,0.0700458658216445
37.984010000000126,0.0685571432827045
38.87786000000051,0.0657153268432142
38.98111000000063,0.0644836734948167
39.00426000000152,0.0629170584309016
39.9429700000037,0.0636991875029704
39.94389000000229,0.0604936731856326
39.95481000000291,0.056460235010953
40.99369000000297,0.0565907700324292
41.02810999999929,0.0564299381757979
41.83589000000211,0.0527766381048474
41.985789999998815,0.0562914399129728
41.995640000001,0.0556436802106536
42.984590000000026,0.0537938401965167
43.93650999999954,0.0502627463643664
43.96178000000509,0.0491541837930208
43.97317000000476,0.0504343966399113
44.94294000000082,0.0493245375502662
44.959240000003774,0.0487801562568801
44.9762899999987,0.054243335686617
45.7884600000034,0.0467193713711311
45.98151000000507,0.0472791347237452
45.98242000000028,0.0469473449623475
46.0055199999988,0.0465054398303725
46.9166200000036,0.0434437092634649
47.00281000000541,0.0483398301687507
47.91918000000442,0.0473535367445057
48.00405000000319,0.0416853526909061
48.996640000004845,0.0387840162666733
49.78798000000097,0.0415065150685834
49.94215000000258,0.0397748886554909
50.78504999999859,0.0391031280891014
50.938020000001416,0.0394092405892729
51.03567000000476,0.0396360703649976
51.86952000000019,0.0396418081406668
51.95305999999982,0.0366580374912166
52.022649999998976,0.0327852730074064
